Date,Time,Product Name,Unit Price,Quantity Sold,Revenue,Store Name,Sales Campaign
2023-09-14,19:01:30,Refrigerator,326.77,5,1633.83,Lewis LLC Store,Summer Sale
2023-02-05,15:32:10,Doll,824.7,3,2474.09,"Jones, Terrell and Reynolds Store",
2024-07-07,10:09:07,Jeans,771.53,1,771.53,"Wilson, Richardson and Franklin Store",
2023-07-10,12:01:27,Vacuum Cleaner,616.51,2,1233.02,Lewis LLC Store,Summer Sale
2024-01-23,20:40:41,Board Game,939.48,4,3757.9,"Wilson, Phillips and Summers Store",Summer Sale
2024-11-18,06:59:02,Smartphone,759.73,5,3798.67,Lewis LLC Store,Summer Sale
2024-11-06,04:51:21,Action Figure,199.79,12,2397.48,"Ramirez, Marshall and West Store",Summer Sale
2023-04-20,15:01:27,Dress,176.52,3,529.56,"Wilson, Phillips and Summers Store",10% off Black Friday
2023-09-07,15:56:05,Shoes,1078.38,3,3235.15,"Mathews, Weeks and Thomas Store",10% off Black Friday
2024-11-06,19:43:35,Non-Fiction,660.4,18,11887.18,"Wilson, Richardson and Franklin Store",Summer Sale
2024-08-22,21:28:19,Smartwatch,275.63,3,826.9,"Wilson, Phillips and Summers Store",Summer Sale
2023-12-26,01:12:08,Fiction,253.03,13,3289.43,"Wilson, Phillips and Summers Store",
2024-10-24,11:40:43,Puzzle,811.23,4,3244.92,"Hamilton, Barnes and Hale Store",Summer Sale
2024-02-10,07:44:51,Textbooks,640.24,1,640.24,"Ramirez, Marshall and West Store",Summer Sale
2023-04-06,13:05:06,Headphones,441.58,3,1324.73,"Osborne, Nelson and Gates Store",Summer Sale
2024-01-04,11:52:49,Textbooks,365.14,3,1095.42,Norris-Nelson Store,10% off Black Friday
2023-05-29,22:28:37,Fiction,493.05,3,1479.14,"Hamilton, Barnes and Hale Store",Summer Sale
2024-08-27,07:52:51,Non-Fiction,893.06,1,893.06,"Hamilton, Barnes and Hale Store",10% off Black Friday
2024-12-19,11:26:13,Puzzle,532.47,16,8519.54,Norris-Nelson Store,
2023-02-06,02:18:31,Smartphone,898.36,4,3593.45,"Mathews, Weeks and Thomas Store",Summer Sale
2024-04-21,00:20:40,Board Game,907.92,5,4539.59,Norris-Nelson Store,Summer Sale
2024-01-29,03:05:46,T-shirt,1241.96,2,2483.92,Lewis LLC Store,10% off Black Friday
2023-08-03,12:21:13,Tablet,778.22,3,2334.67,"Hamilton, Barnes and Hale Store",
2023-04-07,11:16:40,Tablet,688.1,1,688.1,"Mathews, Weeks and Thomas Store",
2024-05-14,04:24:45,T-shirt,1259.9,5,6299.52,"Osborne, Nelson and Gates Store",
2023-05-09,14:05:04,Doll,689.06,2,1378.12,Lewis LLC Store,
2024-08-28,16:09:41,Dress,193.88,2,387.77,Norris-Nelson Store,Summer Sale
2024-04-26,09:08:01,Smartwatch,573.8,1,573.8,"Jones, Terrell and Reynolds Store",
2024-03-11,15:42:43,Headphones,367.15,4,1468.6,"Mathews, Miller and Webb Store",
2024-05-23,13:51:17,Smartphone,1085.55,4,4342.21,"Mathews, Miller and Webb Store",Summer Sale
2023-08-17,22:58:23,Refrigerator,498.92,3,1496.77,"Jones, Terrell and Reynolds Store",10% off Black Friday
2023-11-30,10:54:30,Children's Books,956.96,3,2870.88,"Wilson, Phillips and Summers Store",
2023-08-15,17:03:22,Textbooks,291.59,1,291.59,"Ramirez, Marshall and West Store",Summer Sale
2024-04-08,10:47:29,Smartphone,471.82,4,1887.27,"Wilson, Richardson and Franklin Store",Summer Sale
2024-09-17,23:11:35,Non-Fiction,461.54,1,461.54,"Mathews, Weeks and Thomas Store",10% off Black Friday
2025-01-04,10:17:28,Vacuum Cleaner,663.03,2,1326.06,Lewis LLC Store,10% off Black Friday
2025-02-01,02:20:29,Washing Machine,658.84,4,2635.35,"Hamilton, Barnes and Hale Store",Summer Sale
2023-04-11,08:15:06,Smartwatch,316.4,3,949.2,"Mathews, Miller and Webb Store",
2024-01-19,00:35:46,Children's Books,1146.3,4,4585.19,"Hamilton, Barnes and Hale Store",
2024-11-29,07:35:56,Dress,255.15,10,2551.53,"Wilson, Phillips and Summers Store",Summer Sale
2023-08-13,07:58:06,Washing Machine,505.49,4,2021.97,"Mathews, Weeks and Thomas Store",Summer Sale
2024-01-24,10:41:52,Microwave,373.52,2,747.04,"Mathews, Weeks and Thomas Store",Summer Sale
2024-09-21,03:51:30,Children's Books,1290.82,4,5163.27,"Jones, Terrell and Reynolds Store",
2024-10-05,04:01:23,Puzzle,1271.69,3,3815.07,Norris-Nelson Store,Summer Sale
2023-12-09,00:53:50,Laptop,467.71,16,7483.32,"Jones, Terrell and Reynolds Store",10% off Black Friday
2023-06-12,00:14:07,Vacuum Cleaner,461.39,2,922.79,"Jones, Terrell and Reynolds Store",10% off Black Friday
2024-08-15,09:48:31,Fiction,375.41,5,1877.06,"Ramirez, Marshall and West Store",10% off Black Friday
2024-10-13,03:26:35,Textbooks,376.1,4,1504.38,"Jones, Terrell and Reynolds Store",10% off Black Friday
2024-09-02,16:23:35,Washing Machine,1017.48,2,2034.96,Norris-Nelson Store,Summer Sale
2023-09-13,21:48:59,Board Game,1002.15,3,3006.46,Norris-Nelson Store,
2024-07-15,12:22:18,Smartwatch,632.19,2,1264.38,"Mathews, Weeks and Thomas Store",
2024-02-20,03:21:11,Vacuum Cleaner,699.08,2,1398.16,"Mathews, Miller and Webb Store",
2024-03-31,22:44:37,Headphones,351.15,4,1404.61,"Mathews, Weeks and Thomas Store",10% off Black Friday
2024-10-10,13:56:20,Microwave,242.18,3,726.55,Norris-Nelson Store,
2023-04-02,22:31:02,Puzzle,846.37,1,846.37,Norris-Nelson Store,
2023-03-27,04:55:23,Dress,419.61,1,419.61,Lewis LLC Store,
2023-11-17,00:39:53,Shoes,1237.24,6,7423.45,"Mathews, Miller and Webb Store",
2024-04-10,22:33:56,Washing Machine,631.2,2,1262.4,Lewis LLC Store,10% off Black Friday
2024-09-12,00:52:05,Headphones,606.09,2,1212.18,"Osborne, Nelson and Gates Store",10% off Black Friday
2023-06-23,14:00:10,Jacket,440.93,5,2204.64,"Osborne, Nelson and Gates Store",10% off Black Friday
2023-11-12,12:13:55,Jeans,1081.36,9,9732.23,Norris-Nelson Store,Summer Sale
2023-10-24,07:34:16,Tablet,360.22,4,1440.89,"Ramirez, Marshall and West Store",10% off Black Friday
2023-06-19,11:47:14,Jacket,1106.0,1,1106.0,"Osborne, Nelson and Gates Store",Summer Sale
2023-03-28,05:30:14,Non-Fiction,592.77,1,592.77,Norris-Nelson Store,Summer Sale
2023-06-06,23:42:27,Headphones,551.98,4,2207.94,"Mathews, Weeks and Thomas Store",10% off Black Friday
2023-08-10,04:28:43,Jeans,953.01,4,3812.02,"Osborne, Nelson and Gates Store",Summer Sale
2024-10-09,20:32:26,Board Game,1059.9,2,2119.8,"Hamilton, Barnes and Hale Store",
2023-06-24,16:34:23,Vacuum Cleaner,802.68,1,802.68,"Mathews, Weeks and Thomas Store",
2024-01-03,21:30:29,Microwave,385.04,1,385.04,"Ramirez, Marshall and West Store",
2023-05-27,20:43:38,Fiction,632.5,3,1897.5,"Jones, Terrell and Reynolds Store",
2023-06-04,18:52:20,Washing Machine,496.52,4,1986.1,"Jones, Terrell and Reynolds Store",
2023-06-29,02:13:22,Shoes,910.29,4,3641.16,Norris-Nelson Store,
2024-09-05,17:45:01,Tablet,479.08,2,958.16,"Wilson, Phillips and Summers Store",
2023-08-17,18:42:24,Washing Machine,664.52,5,3322.6,"Hamilton, Barnes and Hale Store",
2023-02-04,05:26:54,Vacuum Cleaner,539.79,4,2159.18,Lewis LLC Store,Summer Sale
2024-12-12,08:29:01,Washing Machine,618.28,6,3709.65,"Wilson, Phillips and Summers Store",
2023-09-11,06:43:06,Microwave,386.32,4,1545.28,"Wilson, Phillips and Summers Store",10% off Black Friday
2023-04-10,15:46:22,Textbooks,340.07,2,680.14,"Ramirez, Marshall and West Store",10% off Black Friday
2023-07-04,12:38:20,Children's Books,794.06,1,794.06,Norris-Nelson Store,10% off Black Friday
2023-08-24,15:40:27,Action Figure,557.85,2,1115.69,"Hamilton, Barnes and Hale Store",
2023-08-29,09:13:32,Children's Books,786.37,4,3145.48,"Hamilton, Barnes and Hale Store",Summer Sale
2024-03-30,01:34:40,Washing Machine,985.12,1,985.12,"Jones, Terrell and Reynolds Store",10% off Black Friday
2023-05-17,16:22:32,Doll,532.29,1,532.29,"Jones, Terrell and Reynolds Store",
2024-09-24,17:09:09,Jacket,826.86,1,826.86,Lewis LLC Store,Summer Sale
2024-07-12,08:12:56,Shoes,1147.59,5,5737.95,"Osborne, Nelson and Gates Store",10% off Black Friday
2023-09-02,15:31:02,Headphones,474.2,2,948.4,Lewis LLC Store,Summer Sale
2024-04-06,15:42:33,Children's Books,620.09,1,620.09,"Hamilton, Barnes and Hale Store",
2024-03-11,17:15:41,Action Figure,453.4,3,1360.2,Norris-Nelson Store,Summer Sale
2023-11-03,16:25:59,T-shirt,1130.83,10,11308.32,"Osborne, Nelson and Gates Store",10% off Black Friday
2024-12-04,11:15:37,Shoes,573.14,2,1146.28,"Wilson, Phillips and Summers Store",Summer Sale
2023-12-24,03:21:54,Microwave,247.63,10,2476.28,"Ramirez, Marshall and West Store",
2023-11-29,02:51:11,Jeans,334.82,9,3013.34,"Mathews, Weeks and Thomas Store",10% off Black Friday
2024-12-05,04:01:23,Smartphone,685.99,19,13033.72,"Hamilton, Barnes and Hale Store",
2023-12-16,21:40:23,Jacket,795.69,17,13526.79,"Jones, Terrell and Reynolds Store",
2023-10-03,21:09:10,Tablet,632.91,4,2531.63,"Mathews, Weeks and Thomas Store",
2024-04-24,22:56:19,Smartwatch,415.34,3,1246.01,"Ramirez, Marshall and West Store",
2024-08-01,01:52:50,Doll,753.22,3,2259.65,"Hamilton, Barnes and Hale Store",
2023-08-08,00:35:05,Refrigerator,130.95,5,654.76,"Hamilton, Barnes and Hale Store",Summer Sale
2023-09-01,19:29:13,Children's Books,998.13,5,4990.65,"Wilson, Richardson and Franklin Store",Summer Sale
2023-04-08,15:35:47,Textbooks,605.33,5,3026.67,Lewis LLC Store,10% off Black Friday
2023-06-29,09:09:28,Tablet,567.4,5,2837.02,"Osborne, Nelson and Gates Store",Summer Sale
2023-10-28,05:29:47,Puzzle,1037.12,2,2074.24,"Osborne, Nelson and Gates Store",
2023-12-11,07:35:46,Microwave,216.97,1,216.97,"Osborne, Nelson and Gates Store",10% off Black Friday
2025-01-31,14:31:45,Washing Machine,1029.97,5,5149.83,Norris-Nelson Store,Summer Sale
2023-07-26,13:02:23,Vacuum Cleaner,761.93,5,3809.63,"Osborne, Nelson and Gates Store",10% off Black Friday
2023-10-21,17:57:20,Refrigerator,51.17,1,51.17,"Ramirez, Marshall and West Store",10% off Black Friday
2024-04-17,10:14:37,Smartwatch,547.21,4,2188.84,"Mathews, Miller and Webb Store",10% off Black Friday
2024-03-01,20:53:30,Laptop,501.2,2,1002.41,"Mathews, Weeks and Thomas Store",10% off Black Friday
2024-09-19,02:09:05,Non-Fiction,997.43,3,2992.28,"Jones, Terrell and Reynolds Store",
2023-09-21,23:11:10,Jacket,1121.29,4,4485.17,Norris-Nelson Store,
2024-08-11,20:19:05,T-shirt,596.46,5,2982.32,Norris-Nelson Store,10% off Black Friday
2024-01-04,22:58:46,Refrigerator,386.87,1,386.87,"Hamilton, Barnes and Hale Store",Summer Sale
2023-09-17,12:03:35,Headphones,361.27,3,1083.8,"Jones, Terrell and Reynolds Store",
2023-06-19,11:30:36,Doll,483.48,5,2417.41,"Ramirez, Marshall and West Store",10% off Black Friday
2024-05-10,23:52:52,Action Figure,535.71,1,535.71,"Wilson, Phillips and Summers Store",Summer Sale
2024-05-08,16:06:39,Microwave,397.48,4,1589.94,"Wilson, Richardson and Franklin Store",10% off Black Friday
2024-11-15,08:52:59,Smartwatch,467.56,7,3272.93,"Hamilton, Barnes and Hale Store",
2023-03-07,08:36:11,Board Game,222.21,5,1111.06,Lewis LLC Store,
2024-04-03,05:39:45,Action Figure,1083.48,3,3250.44,Norris-Nelson Store,Summer Sale
2023-11-15,01:08:48,Microwave,183.97,4,735.89,"Osborne, Nelson and Gates Store",Summer Sale
2024-11-14,14:41:10,Vacuum Cleaner,540.1,4,2160.4,"Mathews, Weeks and Thomas Store",
2024-11-14,00:46:41,Laptop,1030.71,18,18552.77,"Osborne, Nelson and Gates Store",
2023-10-21,13:34:15,Smartwatch,490.24,4,1960.98,"Osborne, Nelson and Gates Store",10% off Black Friday
2023-09-16,04:06:49,Fiction,378.33,3,1135.0,"Wilson, Richardson and Franklin Store",10% off Black Friday
2024-12-16,14:57:03,Puzzle,849.5,13,11043.56,Lewis LLC Store,10% off Black Friday
2023-03-07,11:54:56,Washing Machine,569.71,2,1139.42,"Ramirez, Marshall and West Store",10% off Black Friday
2024-01-30,19:27:16,Vacuum Cleaner,659.91,5,3299.55,Norris-Nelson Store,
2023-05-18,15:08:16,Doll,552.88,4,2211.5,"Wilson, Richardson and Franklin Store",
2024-12-22,20:20:53,Tablet,324.44,6,1946.66,"Osborne, Nelson and Gates Store",10% off Black Friday
2024-10-06,19:43:50,Refrigerator,370.43,4,1481.7,Lewis LLC Store,Summer Sale
2023-11-25,06:01:58,Smartwatch,386.2,6,2317.19,"Wilson, Phillips and Summers Store",Summer Sale
2023-09-01,04:23:58,Jacket,1102.47,2,2204.94,"Hamilton, Barnes and Hale Store",10% off Black Friday
2025-01-02,03:02:43,Fiction,270.4,3,811.21,"Ramirez, Marshall and West Store",Summer Sale
2025-01-14,09:11:13,Action Figure,422.36,4,1689.44,"Wilson, Phillips and Summers Store",10% off Black Friday
2024-01-07,23:51:45,Refrigerator,307.85,1,307.85,"Wilson, Richardson and Franklin Store",
2023-09-02,23:24:59,Action Figure,920.24,3,2760.71,"Wilson, Richardson and Franklin Store",
2024-07-05,11:30:12,Tablet,652.73,2,1305.46,"Osborne, Nelson and Gates Store",Summer Sale
2024-01-10,22:20:33,Doll,502.42,5,2512.1,"Wilson, Phillips and Summers Store",10% off Black Friday
2023-04-28,17:50:27,Jeans,381.34,5,1906.69,"Wilson, Richardson and Franklin Store",Summer Sale
2024-06-22,03:49:00,T-shirt,1032.98,1,1032.98,Norris-Nelson Store,10% off Black Friday
2025-01-19,10:34:26,Shoes,532.61,3,1597.84,"Wilson, Phillips and Summers Store",Summer Sale
2024-09-09,08:34:25,Jeans,451.0,3,1353.0,"Ramirez, Marshall and West Store",10% off Black Friday
2024-09-18,21:40:31,Doll,623.78,5,3118.91,"Osborne, Nelson and Gates Store",
2023-05-03,18:24:51,Dress,157.82,4,631.29,"Wilson, Richardson and Franklin Store",
2024-12-31,07:37:44,Board Game,519.68,19,9873.95,"Hamilton, Barnes and Hale Store",Summer Sale
2023-08-18,12:30:56,Jacket,728.71,1,728.71,"Mathews, Miller and Webb Store",10% off Black Friday
2024-04-22,05:40:22,Textbooks,212.85,3,638.54,"Ramirez, Marshall and West Store",Summer Sale
2023-02-25,10:26:58,Smartwatch,393.67,1,393.67,"Wilson, Richardson and Franklin Store",Summer Sale
2023-04-07,12:10:08,Microwave,447.11,3,1341.32,"Hamilton, Barnes and Hale Store",
2023-02-13,04:38:17,Doll,777.07,5,3885.33,Norris-Nelson Store,10% off Black Friday
2024-04-02,13:15:28,Board Game,990.05,3,2970.14,"Jones, Terrell and Reynolds Store",
2023-02-09,14:18:10,Headphones,693.11,4,2772.42,Lewis LLC Store,10% off Black Friday
2024-11-07,20:17:06,Jeans,705.33,15,10580.02,"Mathews, Weeks and Thomas Store",10% off Black Friday
2024-11-11,06:05:45,Action Figure,390.81,8,3126.45,"Hamilton, Barnes and Hale Store",
2023-05-27,13:15:59,Shoes,757.68,1,757.68,Norris-Nelson Store,
2023-12-16,15:13:37,Dress,200.72,8,1605.78,"Mathews, Weeks and Thomas Store",10% off Black Friday
2023-10-24,03:43:20,Puzzle,636.08,3,1908.23,Norris-Nelson Store,
2023-02-06,18:12:56,Dress,403.76,5,2018.79,"Mathews, Weeks and Thomas Store",
2023-12-26,03:21:25,Dress,387.53,12,4650.37,"Hamilton, Barnes and Hale Store",10% off Black Friday
2024-10-04,23:09:37,Doll,604.56,5,3022.82,"Hamilton, Barnes and Hale Store",Summer Sale
2023-11-29,20:14:02,Laptop,1176.91,9,10592.18,"Osborne, Nelson and Gates Store",Summer Sale
2023-04-29,23:11:54,Smartphone,708.81,2,1417.63,Lewis LLC Store,
2024-04-07,00:23:59,Tablet,923.16,3,2769.47,"Mathews, Miller and Webb Store",Summer Sale
2024-02-25,21:34:53,Washing Machine,495.17,1,495.17,"Mathews, Weeks and Thomas Store",Summer Sale
2024-05-20,22:34:46,Smartwatch,559.58,2,1119.16,"Mathews, Weeks and Thomas Store",Summer Sale
2023-12-24,06:08:29,Textbooks,389.18,18,7005.2,"Mathews, Miller and Webb Store",Summer Sale
2025-01-20,10:01:36,Laptop,1115.8,3,3347.41,"Wilson, Phillips and Summers Store",Summer Sale
2024-01-04,03:19:13,Action Figure,1061.58,1,1061.58,"Ramirez, Marshall and West Store",
2023-05-31,22:38:17,Board Game,1313.98,1,1313.98,"Hamilton, Barnes and Hale Store",
2023-09-17,23:31:48,Laptop,552.62,1,552.62,"Mathews, Miller and Webb Store",
2023-08-15,14:32:42,Jacket,488.2,1,488.2,"Wilson, Phillips and Summers Store",10% off Black Friday
2024-04-28,07:37:37,Tablet,518.1,5,2590.48,"Wilson, Phillips and Summers Store",Summer Sale
2023-11-02,00:16:38,Puzzle,1366.84,11,15035.2,Lewis LLC Store,
2024-02-17,14:10:29,T-shirt,933.89,4,3735.56,"Mathews, Weeks and Thomas Store",
2023-04-06,20:17:30,Microwave,241.66,3,724.97,"Osborne, Nelson and Gates Store",
2023-02-19,15:09:49,Textbooks,521.29,1,521.29,"Mathews, Weeks and Thomas Store",
2024-07-24,05:59:58,Jacket,1059.96,4,4239.83,Norris-Nelson Store,Summer Sale
2025-01-19,21:12:49,Textbooks,509.28,1,509.28,"Wilson, Phillips and Summers Store",Summer Sale
2023-09-07,11:42:41,Refrigerator,199.71,3,599.12,"Jones, Terrell and Reynolds Store",
2023-09-24,23:26:51,Laptop,837.35,3,2512.06,"Wilson, Richardson and Franklin Store",
2024-12-09,08:22:25,Shoes,368.28,19,6997.25,"Jones, Terrell and Reynolds Store",Summer Sale
2024-11-27,09:58:48,Refrigerator,451.22,9,4061.01,"Mathews, Miller and Webb Store",Summer Sale
2024-08-04,10:45:25,Smartwatch,324.98,4,1299.92,"Hamilton, Barnes and Hale Store",Summer Sale
2024-02-05,08:29:03,Textbooks,122.21,1,122.21,"Wilson, Richardson and Franklin Store",10% off Black Friday
2023-08-26,10:57:59,Doll,576.33,4,2305.34,Norris-Nelson Store,Summer Sale
2024-04-10,22:46:58,Fiction,603.52,1,603.52,"Ramirez, Marshall and West Store",10% off Black Friday
2024-10-09,18:52:35,Jacket,553.28,1,553.28,Norris-Nelson Store,
2023-06-07,06:10:14,Washing Machine,491.25,3,1473.75,Lewis LLC Store,Summer Sale
2023-06-26,20:13:09,Doll,517.65,3,1552.96,Norris-Nelson Store,10% off Black Friday
2023-02-25,00:38:05,Headphones,667.71,3,2003.13,Lewis LLC Store,10% off Black Friday
2024-03-15,15:36:04,Washing Machine,845.4,3,2536.19,"Osborne, Nelson and Gates Store",10% off Black Friday
2024-05-17,00:52:22,Microwave,423.61,4,1694.42,"Wilson, Richardson and Franklin Store",10% off Black Friday
2024-12-27,11:55:24,Dress,161.43,10,1614.29,"Hamilton, Barnes and Hale Store",10% off Black Friday
2024-11-26,11:48:53,Doll,723.07,10,7230.67,"Mathews, Miller and Webb Store",
2023-02-04,17:12:43,Action Figure,921.26,2,1842.51,"Hamilton, Barnes and Hale Store",Summer Sale
2023-09-06,03:29:17,Action Figure,366.05,4,1464.21,"Ramirez, Marshall and West Store",Summer Sale
2024-02-24,17:28:21,Puzzle,513.1,5,2565.5,"Jones, Terrell and Reynolds Store",Summer Sale
2024-07-26,08:17:39,Textbooks,405.23,5,2026.15,"Mathews, Miller and Webb Store",10% off Black Friday
2023-10-14,20:36:13,Non-Fiction,825.31,4,3301.22,Lewis LLC Store,
2024-08-13,07:13:14,Headphones,246.81,2,493.62,"Wilson, Richardson and Franklin Store",Summer Sale
2023-05-02,17:44:21,Microwave,452.46,1,452.46,"Osborne, Nelson and Gates Store",
2024-07-23,19:09:09,Smartwatch,602.55,3,1807.66,"Jones, Terrell and Reynolds Store",Summer Sale
2025-01-05,18:20:10,Dress,397.28,3,1191.84,"Mathews, Weeks and Thomas Store",Summer Sale
2024-05-27,12:06:43,T-shirt,1262.0,1,1262.0,"Ramirez, Marshall and West Store",
2023-11-07,17:17:50,Board Game,1286.48,9,11578.31,"Wilson, Richardson and Franklin Store",
2024-06-26,21:09:18,Smartwatch,319.38,4,1277.53,"Wilson, Phillips and Summers Store",Summer Sale
2024-06-02,15:06:56,Dress,247.42,3,742.26,"Jones, Terrell and Reynolds Store",
2024-10-27,18:46:04,Board Game,425.26,5,2126.32,"Osborne, Nelson and Gates Store",
2024-04-01,02:02:03,Fiction,315.7,3,947.09,"Ramirez, Marshall and West Store",Summer Sale
2024-09-21,22:54:59,Fiction,392.35,1,392.35,"Wilson, Richardson and Franklin Store",
2024-04-21,05:38:33,Headphones,270.81,4,1083.25,"Ramirez, Marshall and West Store",10% off Black Friday
2023-04-30,01:18:18,Puzzle,357.66,1,357.66,Norris-Nelson Store,Summer Sale
2023-07-03,13:21:46,Action Figure,862.51,1,862.51,"Wilson, Phillips and Summers Store",
2023-11-12,06:10:19,Doll,608.99,18,10961.78,"Mathews, Miller and Webb Store",Summer Sale
2024-04-11,20:37:46,Board Game,780.05,1,780.05,"Mathews, Weeks and Thomas Store",Summer Sale
2024-05-10,18:51:02,Smartwatch,456.23,3,1368.69,Norris-Nelson Store,Summer Sale
2023-09-21,02:53:32,Doll,528.85,4,2115.41,"Osborne, Nelson and Gates Store",
2023-06-24,04:11:17,Fiction,406.64,5,2033.22,"Ramirez, Marshall and West Store",
2023-12-03,10:53:14,Fiction,559.36,6,3356.18,"Mathews, Miller and Webb Store",
2023-06-01,16:23:20,Children's Books,1321.72,4,5286.87,"Jones, Terrell and Reynolds Store",Summer Sale
2024-04-25,20:47:56,Jeans,916.32,3,2748.97,"Jones, Terrell and Reynolds Store",Summer Sale
2024-05-02,03:52:30,Tablet,927.29,3,2781.86,"Hamilton, Barnes and Hale Store",
2024-09-26,06:54:06,Children's Books,597.35,1,597.35,Norris-Nelson Store,10% off Black Friday
2024-10-25,11:07:00,Microwave,241.73,3,725.2,"Mathews, Miller and Webb Store",
2024-01-02,07:03:38,Headphones,407.14,5,2035.7,"Jones, Terrell and Reynolds Store",Summer Sale
2023-04-06,19:29:05,Jacket,705.56,5,3527.78,"Wilson, Phillips and Summers Store",
2023-05-17,18:36:10,Microwave,320.02,5,1600.11,"Hamilton, Barnes and Hale Store",10% off Black Friday
2024-05-21,01:27:55,Board Game,735.35,5,3676.77,"Hamilton, Barnes and Hale Store",10% off Black Friday
