date,time,product_name,unit_price,quantity,revenue,store_name,sales_campaign
2023-05-14,09:17,Perfume,120.78,3,362.34,Osaka Store,
2023-07-07,09:27,Snack Box,7.34,7,51.38,Tokyo Store,
2023-07-26,14:29,Board Game,38.79,1,38.79,Tokyo Store,
2023-10-19,19:24,Organic Coffee,10.58,1,10.58,Phoenix Store,
2023-08-12,14:13,Winter Jacket,130.93,2,261.86,Tokyo Store,
2023-03-16,15:41,Bestseller Novel,22.25,10,222.5,Houston Store,
2023-02-06,18:19,Running Shoes,102.56,4,410.24,Tokyo Store,
2023-07-07,17:48,Winter Jacket,82.57,8,660.56,Delhi Store,
2023-07-09,08:55,T-Shirt,28.57,8,228.56,Berlin Store,
2023-03-04,16:19,Snack Box,7.55,5,37.75,Beijing Store,
2023-08-04,19:58,Cookware Set,202.82,9,1825.38,Houston Store,
2023-09-15,14:01,Smartphone,812.6,4,3250.4,Houston Store,
2023-09-27,11:18,Snack Box,5.04,7,35.28,Munich Store,
2023-06-09,18:43,Bestseller Novel,16.41,3,49.23,Manchester Store,
2023-08-14,17:27,T-Shirt,12.74,8,101.92,Tokyo Store,
2023-05-07,10:37,Organic Coffee,8.78,4,35.12,Rio de Janeiro Store,
2023-07-18,18:52,Yoga Mat,19.17,4,76.68,Houston Store,
2023-06-27,16:35,Laptop,1418.5,6,8511.0,Shanghai Store,
2023-03-03,14:01,Jeans,55.49,7,388.43,Beijing Store,
2023-08-16,20:04,Skincare Set,46.0,2,92.0,Edinburgh Store,
2023-09-18,12:44,Perfume,68.11,7,476.77,New York Store,
2023-05-04,20:56,Running Shoes,82.59,8,660.72,Phoenix Store,
2023-05-12,10:53,Bestseller Novel,11.06,7,77.42,Chicago Store,
2023-04-12,10:44,Cookbook,25.46,1,25.46,Melbourne Store,
2023-02-26,17:19,Cookware Set,239.63,9,2156.67,Tokyo Store,
2023-10-18,20:56,Smartphone,938.03,2,1876.06,Phoenix Store,
2023-03-03,17:16,Organic Coffee,10.08,6,60.48,Hamburg Store,
2023-02-28,10:35,Snack Box,5.69,3,17.07,Chicago Store,
2023-04-24,11:44,Jeans,63.55,9,571.95,Berlin Store,
2023-10-15,18:18,Skincare Set,50.44,2,100.88,Rio de Janeiro Store,
2023-08-19,09:07,Laptop,829.96,10,8299.6,New York Store,
2023-06-17,18:43,T-Shirt,17.65,4,70.6,Melbourne Store,
2023-10-28,15:45,Snack Box,6.55,6,39.3,Beijing Store,
2023-08-13,11:32,T-Shirt,26.24,2,52.48,Mumbai Store,
2023-10-29,15:33,Smartphone,932.49,3,2797.47,Shanghai Store,
2023-09-08,11:01,Smartphone,763.1,1,763.1,Berlin Store,
2023-04-09,19:57,Running Shoes,67.75,10,677.5,Houston Store,
2023-04-09,09:17,Organic Coffee,13.93,4,55.72,Houston Store,
2023-03-19,11:10,Perfume,122.55,3,367.65,New York Store,
2023-07-19,12:58,Jeans,65.75,2,131.5,Edinburgh Store,
2023-01-30,09:39,Organic Coffee,13.27,5,66.35,Beijing Store,
2023-11-26,08:18,Cookbook,15.95,7,111.65,Phoenix Store,10% off Black Friday
2023-09-05,08:17,T-Shirt,13.14,1,13.14,Phoenix Store,
2023-11-01,11:22,Headphones,78.25,1,78.25,Chicago Store,
2023-12-07,08:48,Skincare Set,65.5,1,65.5,Shanghai Store,
2023-01-27,12:27,Organic Coffee,14.38,10,143.8,Chicago Store,
2023-06-18,11:21,Perfume,98.39,5,491.95,Edinburgh Store,
2023-12-26,11:25,Snack Box,7.13,5,35.65,Guangzhou Store,
2023-03-06,16:00,Skincare Set,63.91,8,511.28,Shanghai Store,
2023-10-30,19:13,Jeans,40.47,1,40.47,Phoenix Store,
2023-01-14,16:59,Organic Coffee,14.67,5,73.35,Phoenix Store,
2023-02-24,15:24,Cookbook,22.59,9,203.31,Tokyo Store,
2023-05-13,17:55,Snack Box,8.14,7,56.98,Beijing Store,
2023-01-11,09:47,Running Shoes,85.46,5,427.3,Shanghai Store,
2023-09-09,12:50,Smartphone,945.26,8,7562.08,Houston Store,
2023-01-03,14:16,Skincare Set,69.36,1,69.36,Tokyo Store,
2023-06-17,14:09,Jeans,63.7,8,509.6,Beijing Store,
2023-10-09,08:06,Perfume,120.71,9,1086.39,Phoenix Store,
2023-05-27,08:57,Laptop,1799.16,10,17991.6,Guangzhou Store,
2023-04-23,16:02,Smartphone,647.52,9,5827.68,Los Angeles Store,
2023-11-11,12:19,Snack Box,5.25,2,10.5,Munich Store,
2023-10-23,13:05,Snack Box,7.94,8,63.52,Los Angeles Store,
2023-09-08,15:41,T-Shirt,28.96,3,86.88,Tokyo Store,
2023-01-05,13:13,LEGO Set,31.75,8,254.0,Mumbai Store,
2023-01-26,08:56,Laptop,1229.01,3,3687.03,Phoenix Store,
2023-08-18,15:08,Jeans,68.36,10,683.6,Shanghai Store,Back to School
2023-08-03,13:01,Skincare Set,68.05,7,476.35,New York Store,
2023-07-22,17:17,LEGO Set,48.82,7,341.74,Sydney Store,
2023-07-14,09:02,Cookbook,33.99,3,101.97,Shanghai Store,
2023-12-22,10:00,Headphones,278.79,1,278.79,New York Store,
2023-02-14,14:12,Winter Jacket,130.29,6,781.74,Chicago Store,
2023-02-04,13:11,Organic Coffee,11.28,5,56.4,Manchester Store,
2023-10-30,18:50,Yoga Mat,26.16,7,183.12,New York Store,
2023-01-27,15:54,Winter Jacket,123.8,10,1238.0,New York Store,
2023-01-20,08:06,Snack Box,8.07,5,40.35,Houston Store,
2023-05-16,16:50,Snack Box,9.76,9,87.84,Houston Store,
2023-04-27,20:23,Bestseller Novel,20.29,9,182.61,Osaka Store,
2023-07-03,11:03,Yoga Mat,22.54,4,90.16,Houston Store,
2023-07-23,14:21,Running Shoes,116.64,6,699.84,Beijing Store,
2023-09-26,08:53,Headphones,269.71,1,269.71,Phoenix Store,
2023-09-02,20:00,Smartphone,805.32,3,2415.96,Phoenix Store,
2023-09-07,17:49,Snack Box,6.51,3,19.53,Osaka Store,
2023-02-07,15:35,Running Shoes,106.37,2,212.74,Guangzhou Store,
2023-09-10,20:45,Blender,46.18,10,461.8,Houston Store,
2023-10-24,16:42,Jeans,61.68,8,493.44,Phoenix Store,
2023-10-19,16:33,LEGO Set,50.92,5,254.6,New York Store,
2023-07-20,19:11,T-Shirt,22.12,8,176.96,New York Store,
2023-03-06,16:43,Snack Box,7.63,4,30.52,Beijing Store,
2023-06-26,09:04,LEGO Set,37.61,5,188.05,Guangzhou Store,
2023-06-03,09:52,Yoga Mat,23.54,3,70.62,Chicago Store,
2023-07-24,18:04,Organic Coffee,8.42,4,33.68,Beijing Store,
2023-05-23,14:24,Winter Jacket,81.06,2,162.12,Osaka Store,
2023-01-03,17:50,T-Shirt,29.15,6,174.9,Delhi Store,
2023-06-18,19:21,T-Shirt,25.22,7,176.54,Phoenix Store,
2023-10-24,14:35,Winter Jacket,86.86,2,173.72,New York Store,
2023-03-23,16:41,Organic Coffee,12.18,8,97.44,New York Store,
2023-08-07,14:58,Organic Coffee,8.16,4,32.64,Phoenix Store,
2023-02-22,19:05,Snack Box,7.67,1,7.67,Shanghai Store,
2023-12-28,17:16,Headphones,157.17,8,1257.36,Munich Store,
2023-02-16,14:50,Winter Jacket,114.82,1,114.82,Phoenix Store,
2023-03-08,14:22,Snack Box,8.63,4,34.52,Osaka Store,
2023-08-26,14:10,Yoga Mat,31.64,6,189.84,Guangzhou Store,Back to School
2023-05-14,09:06,Cookbook,15.34,5,76.7,Houston Store,
2023-04-13,16:19,Winter Jacket,132.24,4,528.96,Tokyo Store,
2023-04-16,19:45,Jeans,61.53,6,369.18,New York Store,
2023-03-22,14:55,Smartphone,768.44,2,1536.88,Los Angeles Store,
2023-02-03,18:03,Running Shoes,65.47,3,196.41,Houston Store,
2023-10-09,19:42,Skincare Set,37.47,4,149.88,Rio de Janeiro Store,
2023-04-04,09:24,Bestseller Novel,10.68,2,21.36,Guangzhou Store,
2023-02-05,16:56,Snack Box,8.7,4,34.8,Edinburgh Store,
2023-01-23,18:22,Skincare Set,52.95,10,529.5,Phoenix Store,
2023-12-03,16:57,Laptop,810.38,7,5672.66,Beijing Store,
2023-11-03,15:50,Cookbook,18.46,9,166.14,Edinburgh Store,
2023-02-21,11:51,Skincare Set,53.29,1,53.29,Tokyo Store,
2023-01-01,19:11,Cookware Set,213.66,3,640.98,Houston Store,
2023-08-08,13:33,Organic Coffee,12.41,1,12.41,New York Store,
2023-11-29,14:42,Snack Box,9.81,6,58.86,New York Store,
2023-05-15,18:52,T-Shirt,28.86,5,144.3,London Store,
2023-05-08,08:08,Organic Coffee,14.07,1,14.07,Chicago Store,
2023-05-24,18:34,Smartphone,777.37,5,3886.85,Tokyo Store,
2023-04-21,17:29,LEGO Set,50.49,2,100.98,Rio de Janeiro Store,
2023-07-29,20:40,Winter Jacket,101.11,10,1011.1,Beijing Store,
2023-08-28,17:10,Blender,87.9,4,351.6,Mumbai Store,
2023-07-01,14:34,Cookware Set,232.56,1,232.56,Guangzhou Store,
2023-05-06,08:24,T-Shirt,26.96,3,80.88,Beijing Store,
2023-02-27,18:10,Smartphone,564.41,5,2822.05,Beijing Store,
2023-12-01,10:49,Smartphone,864.46,7,6051.22,Beijing Store,
2023-12-29,19:11,Headphones,293.54,4,1174.16,New York Store,
2023-12-05,12:32,Board Game,41.58,2,83.16,Shanghai Store,
2023-05-28,08:05,Jeans,40.37,10,403.7,Houston Store,
2023-12-30,08:27,Bestseller Novel,22.81,1,22.81,Beijing Store,
2023-01-15,17:42,Headphones,58.1,4,232.4,Phoenix Store,
2023-12-25,20:37,Cookbook,18.44,5,92.2,Guangzhou Store,
2023-02-25,19:31,Snack Box,5.19,10,51.9,London Store,
2023-04-04,19:29,Organic Coffee,9.9,1,9.9,Los Angeles Store,
2023-08-28,14:15,T-Shirt,26.18,6,157.08,Los Angeles Store,
2023-11-08,12:13,Smartphone,570.63,9,5135.67,Osaka Store,
2023-04-10,10:36,Cookbook,17.14,6,102.84,Phoenix Store,
2023-11-03,16:07,Organic Coffee,10.21,9,91.89,New York Store,
2023-05-05,08:34,T-Shirt,12.15,7,85.05,Shanghai Store,
2023-01-18,18:19,Running Shoes,103.01,3,309.03,Beijing Store,
2023-11-17,13:39,Snack Box,6.95,4,27.8,Mumbai Store,
2023-04-09,20:52,Blender,83.78,1,83.78,London Store,
2023-05-28,08:44,Laptop,1690.72,1,1690.72,Chicago Store,
2023-07-04,17:42,T-Shirt,17.05,8,136.4,Beijing Store,
2023-04-18,09:44,Headphones,135.53,7,948.71,Beijing Store,
2023-01-01,15:57,Smartphone,786.26,6,4717.56,Guangzhou Store,
2023-04-18,10:06,LEGO Set,62.55,5,312.75,London Store,
2023-09-18,12:54,T-Shirt,10.41,7,72.87,Chicago Store,
2023-11-27,09:20,Smartphone,961.9,3,2885.7,Shanghai Store,
2023-12-05,16:47,Skincare Set,56.48,7,395.36,New York Store,
2023-04-23,20:24,LEGO Set,81.11,10,811.1,Melbourne Store,
2023-11-13,09:31,Running Shoes,76.94,10,769.4,Osaka Store,
2023-03-22,10:58,Running Shoes,102.45,7,717.15,Guangzhou Store,
2023-04-14,20:17,Cookbook,20.52,10,205.2,Shanghai Store,
2023-07-05,10:51,Smartphone,952.87,10,9528.7,Houston Store,
2023-09-14,11:24,Laptop,955.52,9,8599.68,Shanghai Store,
2023-02-01,18:10,Snack Box,6.53,10,65.3,Beijing Store,
2023-12-12,10:02,Bestseller Novel,16.42,3,49.26,New York Store,
2023-03-25,14:03,T-Shirt,21.75,6,130.5,Los Angeles Store,
2023-10-24,11:13,Headphones,129.43,2,258.86,Chicago Store,
2023-02-11,08:54,Running Shoes,105.04,6,630.24,Los Angeles Store,
2023-04-23,09:34,Yoga Mat,24.05,8,192.4,Berlin Store,
2023-10-07,08:23,LEGO Set,62.53,7,437.71,New York Store,
2023-03-20,12:48,T-Shirt,22.6,7,158.2,New York Store,
2023-05-14,18:02,Board Game,41.95,1,41.95,Edinburgh Store,
2023-04-21,17:43,Perfume,83.2,2,166.4,New York Store,
2023-10-27,08:08,Skincare Set,42.84,7,299.88,Phoenix Store,
2023-02-25,12:24,Snack Box,8.73,8,69.84,Beijing Store,
2023-01-19,14:49,Organic Coffee,11.65,4,46.6,Melbourne Store,
2023-09-20,14:36,Bestseller Novel,19.06,10,190.6,Los Angeles Store,
2023-01-23,10:32,T-Shirt,11.61,1,11.61,Mumbai Store,
2023-01-06,15:27,Laptop,1606.54,1,1606.54,Tokyo Store,
2023-02-13,15:17,Perfume,130.4,7,912.8,Houston Store,
2023-10-31,14:07,LEGO Set,33.4,3,100.2,Los Angeles Store,
2023-07-09,10:52,Winter Jacket,85.88,7,601.16,Houston Store,
2023-01-11,19:08,T-Shirt,29.43,3,88.29,Beijing Store,
2023-10-06,18:19,Blender,95.95,9,863.55,Edinburgh Store,
2023-12-06,15:00,Smartphone,824.68,1,824.68,Chicago Store,
2023-12-16,08:50,Board Game,21.63,2,43.26,Beijing Store,
2023-02-06,09:18,Cookbook,27.3,2,54.6,Mumbai Store,
2023-06-04,10:36,Laptop,1757.17,10,17571.7,London Store,
2023-08-12,11:14,Snack Box,7.55,5,37.75,Guangzhou Store,
2023-12-31,09:01,Board Game,39.84,3,119.52,Los Angeles Store,
2023-12-07,09:06,Smartphone,707.82,7,4954.74,Phoenix Store,
2023-12-24,14:34,Board Game,27.47,5,137.35,New York Store,
2023-11-22,19:50,LEGO Set,90.08,8,720.64,Houston Store,
2023-10-02,13:45,Skincare Set,57.01,3,171.03,Rio de Janeiro Store,
2023-08-03,13:06,LEGO Set,72.39,9,651.51,Guangzhou Store,
2023-08-14,11:34,Winter Jacket,113.17,1,113.17,Shanghai Store,
2023-03-27,15:06,Perfume,66.42,9,597.78,Shanghai Store,
2023-01-21,12:47,Perfume,85.38,9,768.42,Phoenix Store,
2023-11-26,18:02,Board Game,45.94,1,45.94,New York Store,
2023-09-06,11:13,Skincare Set,78.67,7,550.69,Houston Store,
2023-02-13,20:26,Bestseller Novel,19.76,5,98.8,Houston Store,
2023-04-18,15:43,Organic Coffee,10.62,1,10.62,Munich Store,
2023-05-31,17:02,Jeans,64.84,4,259.36,Houston Store,
2023-05-18,12:06,Laptop,1861.99,6,11171.94,Edinburgh Store,
2023-01-27,18:56,Cookware Set,199.93,10,1999.3,Phoenix Store,
2023-10-30,12:11,Headphones,162.74,9,1464.66,Guangzhou Store,
2023-04-04,16:14,Organic Coffee,13.43,10,134.3,Melbourne Store,
2023-10-03,09:01,Snack Box,6.69,5,33.45,Guangzhou Store,
2023-04-12,10:28,T-Shirt,29.07,3,87.21,Osaka Store,
2023-04-19,19:35,Organic Coffee,8.94,4,35.76,Osaka Store,
2023-01-20,16:24,Smartphone,975.54,1,975.54,New York Store,
2023-05-01,16:42,Organic Coffee,13.0,4,52.0,Osaka Store,
2023-11-11,20:36,Jeans,56.86,3,170.58,Los Angeles Store,
2023-06-01,08:29,T-Shirt,26.7,6,160.2,Guangzhou Store,
2023-04-22,15:27,Skincare Set,57.0,8,456.0,Osaka Store,
2023-12-06,12:50,LEGO Set,66.02,8,528.16,Guangzhou Store,
2023-05-21,11:22,Headphones,94.39,5,471.95,Beijing Store,
2023-10-31,13:01,Laptop,1512.91,6,9077.46,Chicago Store,
2023-10-17,09:38,Smartphone,662.55,9,5962.95,Delhi Store,
2023-10-03,09:38,Blender,59.11,7,413.77,Cape Town Store,
2023-09-06,20:56,Winter Jacket,107.92,9,971.28,Tokyo Store,
2023-01-10,20:20,Blender,54.05,10,540.5,Shanghai Store,
2023-04-02,10:16,Skincare Set,44.48,5,222.4,Delhi Store,
2023-06-22,11:34,Blender,46.95,5,234.75,Beijing Store,
2023-11-11,18:16,Perfume,64.05,10,640.5,New York Store,
2023-08-20,15:30,Bestseller Novel,15.72,2,31.44,Beijing Store,
2023-08-20,17:59,Snack Box,9.64,1,9.64,Phoenix Store,
2023-03-29,17:56,T-Shirt,16.38,5,81.9,Phoenix Store,
2023-01-13,18:48,Blender,54.93,7,384.51,Houston Store,
2023-10-13,14:33,Cookware Set,230.91,10,2309.1,Sao Paulo Store,
2023-07-03,14:18,Laptop,1828.46,1,1828.46,Shanghai Store,
2023-12-06,11:14,LEGO Set,90.91,5,454.55,Beijing Store,
2023-06-15,16:07,Jeans,50.17,3,150.51,Tokyo Store,
2023-03-09,20:03,LEGO Set,55.41,2,110.82,Guangzhou Store,
2023-05-07,11:44,LEGO Set,45.15,3,135.45,New York Store,
2023-10-09,10:36,Laptop,1021.17,5,5105.85,Shanghai Store,
2023-07-10,14:51,Smartphone,845.39,1,845.39,Manchester Store,
2023-05-05,12:07,Jeans,77.73,10,777.3,Phoenix Store,
2023-10-20,10:30,Cookware Set,117.53,2,235.06,Chicago Store,
2023-07-02,16:38,Snack Box,8.31,6,49.86,Shanghai Store,
2023-01-12,12:56,Board Game,26.62,2,53.24,Beijing Store,
2023-03-15,14:22,Smartphone,546.93,5,2734.65,Beijing Store,
2023-10-29,09:27,Snack Box,7.4,9,66.6,Beijing Store,
2023-07-15,13:33,Bestseller Novel,21.97,2,43.94,Houston Store,
2023-06-19,15:14,Jeans,60.11,5,300.55,Guangzhou Store,
2023-10-01,19:58,Winter Jacket,102.75,6,616.5,Guangzhou Store,
2023-04-02,17:22,Laptop,1849.43,5,9247.15,Phoenix Store,
2023-09-10,08:54,LEGO Set,55.66,7,389.62,Guangzhou Store,
2023-10-05,10:29,Organic Coffee,11.81,7,82.67,Beijing Store,
2023-01-20,11:14,Skincare Set,75.42,3,226.26,Guangzhou Store,
2023-03-19,19:09,Jeans,74.47,6,446.82,Houston Store,
2023-06-17,15:51,Smartphone,692.03,4,2768.12,Beijing Store,Summer Sale
2023-07-10,20:37,LEGO Set,74.33,6,445.98,Hamburg Store,
2023-10-31,19:19,Snack Box,5.92,7,41.44,Los Angeles Store,
2023-12-11,15:41,Skincare Set,71.89,1,71.89,Osaka Store,
2023-01-29,11:55,Skincare Set,77.91,1,77.91,Shanghai Store,
2023-07-30,13:51,Winter Jacket,121.54,8,972.32,Guangzhou Store,
2023-12-29,13:46,LEGO Set,30.63,6,183.78,Munich Store,Holiday Special
2023-01-11,11:38,Organic Coffee,13.91,1,13.91,Houston Store,
2023-07-31,20:31,LEGO Set,33.59,4,134.36,Sydney Store,
2023-10-07,09:39,Organic Coffee,9.03,1,9.03,Shanghai Store,
2023-10-30,11:18,Winter Jacket,92.88,5,464.4,New York Store,
2023-06-19,20:35,Snack Box,6.15,9,55.35,Houston Store,
2023-04-09,10:50,Running Shoes,111.16,9,1000.44,Manchester Store,
2023-04-25,08:51,Organic Coffee,10.19,2,20.38,Guangzhou Store,
2023-09-16,08:20,Organic Coffee,13.45,1,13.45,Guangzhou Store,
2023-04-04,20:21,Smartphone,608.67,2,1217.34,Los Angeles Store,
2023-11-01,10:01,Yoga Mat,20.1,3,60.3,Shanghai Store,
2023-04-11,08:42,Smartphone,768.43,2,1536.86,Tokyo Store,
2023-03-27,11:10,T-Shirt,17.65,3,52.95,Sydney Store,
2023-11-12,19:22,Headphones,289.79,4,1159.16,Beijing Store,
2023-09-14,13:10,Blender,104.08,6,624.48,Houston Store,
2023-01-06,13:52,Organic Coffee,14.37,5,71.85,Beijing Store,
2023-01-21,10:38,Cookbook,31.34,10,313.4,Los Angeles Store,
2023-04-04,18:27,Laptop,1154.62,4,4618.48,Chicago Store,
2023-09-27,20:57,Bestseller Novel,19.95,8,159.6,Chicago Store,
2023-11-17,16:23,Organic Coffee,13.13,2,26.26,Los Angeles Store,
2023-12-12,15:44,Running Shoes,111.03,2,222.06,Tokyo Store,
2023-02-18,13:21,Organic Coffee,13.31,2,26.62,Chicago Store,
2023-09-11,18:02,Smartphone,577.42,10,5774.2,Osaka Store,
2023-03-09,19:22,Yoga Mat,31.99,2,63.98,Guangzhou Store,
2023-01-11,12:35,Smartphone,887.85,4,3551.4,Beijing Store,
2023-06-05,19:28,Winter Jacket,107.9,3,323.7,Berlin Store,
2023-04-30,09:44,Skincare Set,48.45,7,339.15,Osaka Store,
2023-09-05,11:24,T-Shirt,13.39,10,133.9,Osaka Store,
2023-03-05,09:42,Snack Box,6.38,8,51.04,Osaka Store,
2023-02-26,19:07,Winter Jacket,91.11,3,273.33,Beijing Store,
2023-02-17,08:29,Snack Box,8.45,8,67.6,Shanghai Store,
2023-11-23,14:49,Perfume,128.43,5,642.15,Guangzhou Store,
2023-10-14,16:02,Snack Box,7.19,1,7.19,Los Angeles Store,
2023-06-09,20:05,Yoga Mat,31.05,8,248.4,New York Store,
2023-01-19,10:58,T-Shirt,19.95,4,79.8,Osaka Store,
2023-12-07,14:29,Board Game,24.17,10,241.7,Chicago Store,
2023-01-26,19:14,Yoga Mat,38.95,7,272.65,Melbourne Store,
2023-07-29,19:04,Organic Coffee,11.73,3,35.19,Guangzhou Store,
2023-01-31,12:01,Cookbook,29.05,2,58.1,Guangzhou Store,
2023-12-11,15:51,Winter Jacket,100.12,9,901.08,Los Angeles Store,
2023-10-01,12:55,Snack Box,9.51,3,28.53,Los Angeles Store,
2023-11-05,19:27,Blender,102.6,7,718.2,Beijing Store,
2023-12-21,11:03,Snack Box,5.23,4,20.92,Guangzhou Store,Holiday Special
2023-01-08,18:51,Running Shoes,68.87,3,206.61,New York Store,
2023-08-04,08:58,Smartphone,959.26,4,3837.04,Osaka Store,
2023-10-04,10:32,Blender,82.04,3,246.12,Shanghai Store,
2023-03-05,09:03,Cookbook,31.69,8,253.52,Munich Store,
2023-09-19,12:46,Blender,101.82,2,203.64,Sao Paulo Store,
2023-06-07,13:15,T-Shirt,23.64,6,141.84,Chicago Store,
2023-11-07,18:59,Yoga Mat,37.7,10,377.0,Shanghai Store,
2023-03-29,15:54,Snack Box,8.03,6,48.18,Los Angeles Store,
2023-09-01,13:21,Smartphone,693.03,6,4158.18,Delhi Store,
2023-11-12,10:42,Running Shoes,83.16,4,332.64,Tokyo Store,
2023-05-30,20:13,Running Shoes,103.7,4,414.8,Shanghai Store,
2023-04-06,10:30,T-Shirt,28.61,8,228.88,Houston Store,
2023-04-12,10:02,Jeans,46.92,3,140.76,Beijing Store,
2023-09-03,12:00,Laptop,1416.06,7,9912.42,Tokyo Store,
2023-08-27,19:33,Board Game,28.67,1,28.67,Beijing Store,
2023-08-24,16:47,Jeans,43.08,2,86.16,Shanghai Store,
2023-05-23,16:05,Skincare Set,39.73,3,119.19,Shanghai Store,
2023-05-17,08:01,Cookbook,31.5,3,94.5,New York Store,
2023-07-21,14:48,Organic Coffee,13.35,8,106.8,Berlin Store,
2023-05-26,13:40,Headphones,175.64,10,1756.4,Phoenix Store,
2023-08-31,10:45,Yoga Mat,23.96,3,71.88,Osaka Store,
2023-05-22,20:44,Skincare Set,62.57,4,250.28,Shanghai Store,
2023-11-18,08:12,Board Game,25.77,7,180.39,New York Store,
2023-04-14,16:03,T-Shirt,17.64,9,158.76,Shanghai Store,
2023-11-25,15:51,Jeans,67.28,1,67.28,Hamburg Store,
2023-04-12,17:12,Laptop,1414.31,6,8485.86,Chicago Store,
2023-10-13,11:40,Skincare Set,44.6,5,223.0,New York Store,
2023-09-13,15:19,Winter Jacket,120.97,7,846.79,Phoenix Store,Back to School
2023-07-18,19:37,Cookbook,34.15,2,68.3,Houston Store,
2023-07-16,10:09,LEGO Set,58.02,5,290.1,Beijing Store,
2023-08-30,19:08,Running Shoes,71.59,9,644.31,Shanghai Store,Back to School
2023-06-29,15:33,Board Game,47.67,4,190.68,London Store,
2023-06-12,14:49,LEGO Set,75.52,4,302.08,Guangzhou Store,
2023-12-01,20:08,LEGO Set,54.51,8,436.08,Phoenix Store,
2023-08-09,14:29,Laptop,861.51,2,1723.02,Tokyo Store,
2023-01-25,16:14,T-Shirt,17.2,5,86.0,Beijing Store,
2023-11-18,19:16,Organic Coffee,10.92,10,109.2,Guangzhou Store,
2023-12-05,11:50,Laptop,1362.71,8,10901.68,Guangzhou Store,
2023-05-19,19:52,Winter Jacket,143.91,8,1151.28,Tokyo Store,
2023-04-26,10:32,T-Shirt,17.2,2,34.4,Berlin Store,
2023-08-18,14:08,Organic Coffee,14.78,3,44.34,Rio de Janeiro Store,
2023-06-14,15:07,T-Shirt,19.44,4,77.76,Houston Store,
2023-05-18,19:46,Jeans,72.16,4,288.64,Houston Store,
2023-04-12,19:51,Headphones,154.81,1,154.81,Guangzhou Store,
2023-08-03,17:55,Headphones,79.29,2,158.58,Beijing Store,
2023-10-21,10:36,Organic Coffee,10.55,2,21.1,Houston Store,
2023-03-01,08:31,Laptop,1536.81,5,7684.05,Beijing Store,
2023-09-30,14:33,Cookbook,16.05,9,144.45,Shanghai Store,
2023-11-03,12:01,Blender,50.18,4,200.72,Delhi Store,
2023-05-08,13:13,Laptop,1767.82,7,12374.74,Beijing Store,
2023-08-11,10:15,Jeans,46.03,4,184.12,Beijing Store,
2023-01-23,17:49,Yoga Mat,33.05,7,231.35,Phoenix Store,
2023-04-20,14:15,Running Shoes,97.93,7,685.51,New York Store,
2023-09-23,19:15,T-Shirt,28.93,2,57.86,Phoenix Store,
2023-03-21,11:58,Cookware Set,219.06,1,219.06,Los Angeles Store,
2023-04-10,13:29,Headphones,143.49,4,573.96,Beijing Store,
2023-03-12,09:13,Snack Box,7.66,7,53.62,New York Store,
2023-12-31,12:57,Cookware Set,185.95,3,557.85,New York Store,
2023-06-28,11:04,Running Shoes,90.25,4,361.0,Guangzhou Store,
2023-11-28,19:50,Organic Coffee,13.26,3,39.78,Phoenix Store,
2023-03-25,20:54,Organic Coffee,11.56,1,11.56,Berlin Store,
2023-04-26,20:52,Smartphone,949.31,8,7594.48,Shanghai Store,
2023-06-13,09:12,T-Shirt,26.93,9,242.37,Los Angeles Store,
2023-11-15,12:48,Perfume,84.29,4,337.16,Sao Paulo Store,
2023-11-27,13:54,Organic Coffee,11.79,10,117.9,Munich Store,Cyber Monday
2023-07-05,15:45,Cookware Set,124.6,6,747.6,Manchester Store,
2023-09-14,17:15,Skincare Set,73.73,7,516.11,London Store,
2023-07-08,08:27,Cookware Set,185.05,5,925.25,Hamburg Store,
2023-05-19,18:24,Organic Coffee,12.79,6,76.74,Shanghai Store,
2023-12-23,14:58,Smartphone,615.49,1,615.49,Beijing Store,
2023-05-10,14:52,Organic Coffee,13.3,2,26.6,Guangzhou Store,
2023-12-07,16:56,Board Game,30.1,3,90.3,Osaka Store,
2023-10-14,16:16,Skincare Set,71.68,10,716.8,Phoenix Store,
2023-09-26,16:32,Snack Box,7.89,9,71.01,Chicago Store,
2023-12-19,10:13,Smartphone,894.47,6,5366.82,Delhi Store,
2023-06-20,12:31,Organic Coffee,8.3,2,16.6,New York Store,
2023-06-13,17:31,Snack Box,5.62,5,28.1,Tokyo Store,
2023-03-07,19:25,Laptop,1921.33,9,17291.97,Shanghai Store,
2023-09-17,20:14,Blender,115.82,7,810.74,Chicago Store,
